0,"가세연 ""업소女 3억 협박 아나운서는 OOO"" 실명공개 파장--0"," 유튜브 채널 '가로세로 연구소'가 최근 술집 여성으로부터 3억 협박을 받은 아나운서의 실명을 공개해 파장이 예상된다.	강용석 변호사, 김용호 전 기자, 김세의 전 MBC 기자가 진행하는 '가세연'은 18일 공개된 방송을 통해 아나운서의 얼굴과 실명을 공개했다.	앞서 지난 15일 법조계에선 방송사 아나운서 A씨가 유흥업소 종업원 B씨와 그의 공범 C씨로부터 3억 원을 협박 받고, 200만원을 갈취 당한 사실이 알려졌다.	 B씨는 손님으로 알게된 A씨와 연락처를 교환한 뒤 2~3주에 한 번씩 만났고, 잠자리를 갖기도 한 것으로 전해졌다.	 B씨로부터 A씨를 만난다는 사실을 전해들은 C씨는 A씨가 술집 여성을 만난다는 취지의 글을 인터넷에 올리는가 하면, A씨에게 직접 ""방송국과 신문사에 아는 사람이 많다.	 기자들에게 이미 자료를 보냈다""고 말한 것으로 경찰 조사 결과 드러났다.	이후 B씨와 C씨는 A씨를 협박해 돈을 뜯어내기로 마음먹고 ""기자들에게 사진을 다 보냈는데 입을 막고 있는 중이다.	 방송일 계속 하고 싶으면 3억원을 보내라""는 취지의 메시지를 보내 협박한 것으로 전해졌다.	서울중앙지법은 지난 15일 폭력행위 등 처벌에 관한 법률 위반 혐의로 기소된 유흥업소 종업원 B씨와 공범 C씨에게 각각 징역 1년의 집행유예 2년을 선고했다.	 법원은 이들의 범행 수법이 매우 불량하다고 판단했지만 범행을 인정하고 피해자와 합의한 점 등을 감안해 집행유예를 선고했다.'	가세연'의 주장에 따르면 해당 사건에 연루된 A씨는 가정이 있는 유부남이며, KBS 소속 아나운서다.	김 전 기자가 입수한 판결문에 따르면 ""유흥접객원 관계로 만난 이후 연락을 주고받으며 알고 지내던 사이였고, 피해자 OOO은 공영방송사 소속 아나운서로서 2019년 8월 하순경 유흥주점에서 유흥접객원인 피고인 XXX을 알게 되어 서로 연락처를 교환한 이후 2~3주에 한 번씩 피고인 XXX과 만나며 성관계를 하기도 하였다.""	강 변호사는 ""B씨와 C씨는 아나운서가 돈이 굉장히 많이 있는 것으로 착각하고 3억을 내놔라 한 것 같은데, 돈이 없으니까 200만원을 뜯은 것""이라고 말했고, 이를 듣던 김세의 전 기자는 ""KBS는 월급이 적다.	 연예인처럼 어마어마하게 벌지는 않는다""면서 ""어떻게 보면 연애를 했다""라며 A씨와 B씨와의 관계를 추측했다.	강 변호사는 ""A씨가 방송 프로그램을 맡으면서 스트레스를 많았는지 잠자리를.	.	.""	이라며 의미심장한 말을 남겼다.	  -"
1,"9급 국가직 시험 연기… 해커스공무원, 공무원 시험 준비생 위한 ‘극복패스’ 출시--0","신종 코로나바이러스 감염증의 확산으로 인해 9급 국가직 공무원 시험일정이 5월 이후로 잠정 연기됐다.	 코로나19에 대한 걱정과 함께 국가직 공무원 시험이 미뤄져 혼란스러워하는 수험생들을 위해 9급/7급 공무원 학원 및 공무원 인강으로 추천받는 해커스공무원이 수강료 49,000원으로 해커스공무원 전 강좌를 무제한으로 수강할 수 있는 가성비 상품인 '극복패스'를 선보여 주목을 받는다.	해커스공무원 '극복패스'는 미뤄진 국가직 9급 시험을 완벽하게 대비할 수 있도록 5월 31일까지 해커스공무원의 전 강좌를 무제한으로 수강할 수 있는 상품이다.	 수험생들의 부담을 줄이기 위해 49,000원이라는 초저가로 구성됐으며, ▲공무원 영어 김송희 ▲공무원 한국사 이중석 ▲공무원 국어 신민숙 강사와 같은 해커스공무원의 스타강사를 포함한 다양한 강의를 수강할 수 있는 것이 큰 장점이다.	 추가로 해커스공무원은 '극복패스' 구매 시 할인쿠폰도 제공하고 있다.	 ▲0원/평생0원 패스 10만 원 할인쿠폰 ▲18개월 패스 5만 원 할인쿠폰 ▲기적의 패스 3만 원 할인쿠폰을 제공해 수험생들이 보다 경제적으로 강의를 수강할 수 있도록 지원하고 있다.	해커스공무원은 '극복패스' 소문내기 이벤트도 진행 중이다.	 해커스공무원 '극복패스'를 조건에 맞게 게시글 10건을 소문내면 전원에게 스타벅스 아메리카노를 제공한다.	 최다 참여자 1명에게는 기적의 패스 12개월 무료 수강권도 제공해 많은 참여가 이루어지고 있다.	해커스공무원 관계자는 ""코로나19로 인해 국가직 공무원 시험이 연기되면서 많은 수험생들이 심란함과 초조함을 느끼고 있다.""	며 ""이를 덜어주기 위해 해커스공무원은 역대급 가성비 패스인 '극복 패스'를 출시했다.""	고 밝혔다.	 또한 ""오직 해커스공무원에서만 만나볼 수 있는 '극복패스'로 마지막까지 최선을 다해 시험에 합격하길 바란다""고 전했다.	한편, 해커스공무원은 2020년 국가직 공무원 시험일정 연기에 대응해 기존 수강생들에게 수강 기간 연장 혜택을 제공하고, 수험표만 인증해도 선착순 1,000명에게 전 강좌 프리패스 수강권을 제공하고 있다.	 더불어 시험 직전 특정한 과목의 보강이 필요한 수험생들을 위해 공무원 행정법/영어/한국사/국어/행정학 등 주요과목별 패스 무료배포도 매일 밤 진행할 예정이다.	해커스공무원 '극복패스'에 관한 자세한 사항은 해커스공무원 사이트에서 확인할 수 있다.	해커스 교육그룹은 5년 연속 교육그룹 부문 1위 자리를 지켜온 대한민국 대표 종합교육기업이다.	 한국 소비자포럼 선정 '올해의 브랜드대상'에서 대국민 투표를 통해 2012년부터 5년 연속 교육그룹 부문 1위에 올랐다.	 해커스공무원은 한경 비즈니스 선정 2020 한국소비자만족지수 공무원 교육 부문 1위로 선정되었으며, 국가직/지방직/서울시 공무원을 포함한 7급/9급 공무원 시험과목 강의, 군무원 시험 강의 등을 제공하고 있다.	 해커스경찰과 해커스소방도 경찰공무원과 소방공무원 시험 준비생을 위해 경찰공무원/소방공무원 학원 강의 및 인강을 제공한다."
2,"9급 국가직 시험 연기… 해커스공무원, 공무원 시험 준비생 위한 ‘극복패스’ 출시--1",-
3,"""라임사태"" 베일 벗나? 김봉현 회장·이종필 부사장 잠적 5개월만에 검거--0","투자자들에게 1조6,000억원 규모라는 역대급 피해를 입힌 라임자산운용 사태의 핵심인물로 꼽히는 김봉현 스타모빌리티 회장과 이종필 전 라임 부사장이 도피 5개월만인 지난 23일 검거됐다.	경기남부지방경찰청 지능범죄수사대는 이날 오후 9시께 서울 성북구의 한 거리에서 김 회장을 체포했다.	 이어 인근 단독주택에 은신해있던 이 전 부사장도 붙잡았다.	 둘은 이 주택에서 함께 도피 중이었던 것으로 알려졌다.	스타모빌리티 실소유주인 김 회장은 '라임의 전주' 역할을, 이 전 부사장은 라임 펀드를 기획하고 운용하는 역할을 맡는 등 이번 사건의 몸통으로 지목된다.	김 회장은 고향 친구 사이로 알려진 김모 전 청와대 경제수석실 행정관에게 4,900만원의 뇌물을 건네고 라임 사태에 관련 정보를 입수한 혐의도 받는다.	그는 라임 사태와 별개로 버스회사인 수원여객에서 161억원 규모의 횡령을 주도한 혐의로 지난해 12월 구속영장이 청구되자 영장실질심사에 출석하지 않고 잠적했다.	이 전 부사장은 코스닥 상장사 리드 경영진의 800억원대 횡령 혐의에 연루된 것으로 드러나 구속영장이 청구됐지만, 역시 영장실질심사에 출석하지 않고 지난해 11월 행적을 감췄다.	김 회장과 이 전 부사장 모두를 체포하면서 답보상태에 있던 라임 사태 수사가 급물살을 탈 것으로 전망된다.	   -"
4,"수원보험사기변호사, 보험사기 활개로 혐의 연루 빈번…정확한 법률 조력 활용 당부--0","2018년경 차로 변경 위반 차량을 골라 고의로 교통사고를 내는 수법으로 억대의 보험금을 편취한 보험사기단이 경찰에 붙잡혔다.	 당시 경기 수원중부경찰서는 보험사기방지 특별법 위반 혐의로 22살 A씨 등 2명을 구속하고 A씨 아내 22살 B씨 등 9명을 불구속 입건했다.	 그중 사기단의 중심 역할을 한 A씨 부부는 수원시 일대 교차로에서 진로를 변경하는 차량을 골라 고의로 사고를 낸 뒤 보험사로부터 수리비나 합의금을 받는 수법으로 12차례에 걸쳐 1억1천여만 원의 보험금을 편취한 것으로 조사됐다.	 특히 최대한 많은 보험금을 타내기 위해 고교동창생들은 물론 두 살짜리 자녀까지 동원한 걸로 드러나 충격을 안겨줬다.	이처럼 조직적인 보험사기를 벌이는 경우가 늘고 있어 수사당국은 주의 깊게 지켜보고 있는 중이다.	 법무법인 법승 박광남 수원보험사기변호사는 ""보험사기는 사전 계획 여부에 따라 연성 보험사기와 경성 보험사기로 구분된다""며 ""경성 보험사기는 사전 계획을 통해 사고를 위장하거나 일어나지 않은 사고에 대해 보험금을 청구하는 범죄행위를 의미하며, 연성 보험사기는 보험금을 청구할 때 손실을 과장하거나 사실을 왜곡하는 행위를 의미한다""고 설명했다.	이어 ""연성 보험사기에 해당하는 행위가 증가함에 따라 수사기관의 연성 보험사기 행위에 대한 적발이 증가하고 있으며, 법원 역시 이러한 보험사기에 대하여 엄격하게 처벌하는 경향이 강화되고 있는 실정""이라며 ""이로 인해 교통사고로 인하여 사고를 당하고 손해를 입은 피해자 입장에서 사고 내용과 부상 정도 및 보험금 청구 내역에 따라 자칫 보험사기 혐의에 연루되는 사례도 적지 않아 신속한 법률 조력 활용이 강조되고 있다""고 덧붙였다.	실제 교통사고로 인한 보험금 청구 및 지급에 대한 분쟁은 빈번하게 발생하고 있는 사안이다.	 관련해 살펴볼만한 사건 하나가 있다.	 해당 사건의 사실관계를 살펴보면 2008년경 B씨는 차량을 운행하다 교차로에서 좌회전을 위해 신호대기 중이었다.	 이때 전방에 정차 중이던 차량의 운전자 C씨가 부주의로 브레이크 페달에서 발을 떼어 차량이 약 3m 가량 뒤로 밀리면서 뒷 범퍼 부분으로 B씨 차량의 앞 범퍼 부분을 충격하게 됐다.	이에 B씨는 경부 염좌 및 요배부 염좌 등의 상해를 이유로 병원 진료를 하였고, C씨의 보험사로부터 치료비, 위자료 및 손해배상금 약 200만 원을 수령했다.	 그런데 B씨가 상해를 입은바 없음에도 상해를 입은 것처럼 가장하여 보험금 상당액을 편취한 혐의로 기소, 심지어 유죄가 인정되어 징역 3월이 선고되고 법정 구속에 이른 사안이다.	박광남 수원보험사기변호사는 ""B씨의 경우 안타깝게도 교통사고 초기 사고조사 및 각종 진술·사진 등의 증거확보, 경찰에 신속하고 정확하게 사고접수, 사고로 인하여 발생한 부상에 대한 증명자료 확보, 공판절차에서의 충분한 방어전략 등이 제대로 이루어지지 않았던 것이 확인된다"" 며 ""만약 이와 같은 사례에서 전문가의 조력을 통하여 위 사항들을 정확하게 이행하고, 그 절차에 대한 효과적인 대응이 이루어졌더라면 B씨의 사기혐의에 대한 소명은 보다 원활하게 이루어졌을 가능성이 높았을 것으로 보인다"" 고 조언했다.	보험사기 형태가 교묘해지며 교통사고로 손해를 입은 피해자가 그 손해에 대한 적정하고 만족스러운 보상을 받을 권리 역시 보호받아야 함에도 불구하고 보험사기 혐의에 연루되는 경우도 적지 않게 발생하고 있다.	 따라서 분쟁의 소지가 있는 교통사고의 경우 정확한 법률 조력을 활용해 적절한 보상을 받아야 하며, 보험사기 등의 혐의를 받게 되어 수사 또는 재판이 진행되는 경우 보험사기변호사 등 전문가의 철저한 방어전략 수립이 필요함을 어렵지 않게 유추할 수 있다.	근래 들어 배달 오토바이를 보험사기 미끼로 쓰는 수법이 기승을 부리는가하면, 가짜 진단서로 실손 보험금을 받아 챙기는 경우 등 보험사기의 지능화, 조직화 양상이 갈수록 뚜렷해지고 있는 것은 분명하다.	 금융당국 통계 자료에 따르면 지난해 상반기 적발된 보험사기 적발금액은 3,732억 원.	 재작년 상반기보다 110억 원 늘어 역대 최대치를 기록했다.	 이에 금융당국 또한 쉽게 돈을 벌 수 있고 중범죄가 아니란 생각에 보험사기가 늘고 있다며 보험사기가 의심되면 보험사기방지센터를 통해 신고해줄 것을 당부하고 있다."
5,"수원보험사기변호사, 보험사기 활개로 혐의 연루 빈번…정확한 법률 조력 활용 당부--1","손해보험사 보상팀 근무 경험을 바탕으로 보험사건 해결에 필요한 정확한 조력을 제공해온 박광남 수원보험사기변호사는 ""보험사기는 경계선 자체가 미묘한 특성이 있어 분쟁 관련 방대한 자료를 정확히 분석해 정리하는 능력이 뒷받침되어야 불이익 없이 해결될 가능성이 높아진다""며 ""보험사기 적발, 교통사고과실비율분쟁심의청구 및 부당이득반환소송, 채무부존재확인소송 등 보험사기 관련 폭넓은 유형의 사건을 다뤄온 경험을 살려 법률적 어려움에 처한 의뢰인들을 도와나갈 것""이라고 강조했다.	한편, 법무법인 법승 수원사무소는 용인ㆍ오산ㆍ동탄ㆍ화성 등 경기남부지역을 아울러 경제범죄, 성범죄, 강력범죄 등 위급한 형사 조력이 필요한 이들에게 발 빠른 법률서비스를 제공 중이다.	 박광남 수원변호사 역시 용인, 오산, 동탄, 광교변호사로서 의뢰인의 법률적 위기 해소를 위한 신속하고 정확한 조력 제공에 힘쓰고 있다.	-"
6,"김성준 전 SBS 앵커 ""치맛속 몰카 피해자"" 최소 7명.. ""참담한 심정""--0"," 김성준 전 SBS 앵커의 치맛속 몰카 피해자가 최소 7명인 것으로 확인됐다.23일 국민일보는 김성준 전 앵커의 검찰 공소장을 입수해 ""김성준 전 앵커가 지난해 5월부터 같은 해 7월까지 9회에 걸쳐 피해자 최소 7명을 불법 촬영했다""며 ""지난해 7월 3일 서울 영등포구 영등포구청 지하철역에서 피해자 한 명의 치마 속을 불법 촬영한 사실만 알려져 있었다""고 보도했다.	 김 전 앵커의 범죄가 발각된 지난해 7월 3일만해도 6~12분 간격으로 4명을 불법 촬영했던 것으로 확인됐다.	 검찰이 공소장에 피해자 4명이 입은 치마의 색이나 무늬를 모두 다르게 적시한 것으로 봐도 피해자들이 서로 다른 여성인 것으로 보인다.	 이날만 피해자가 4명이다.	이날이 '치맛속 몰카' 첫 날이 아니었다.	 지난해 5월 31일, 6월 28일, 6월 29일, 7월 3일에 각각 서울 용산구, 모 지역의 지하철 내부, 서초구의 한 건물 에스컬레이터, 지하철 영등포구청역 승강장 내에서 짧은 반바지나 치마를 입은 여성들의 하의 속 부위를 불법 촬영했다.	 특히 6월29일 3건은 3명이 모두 다른 여성일 경우 피해자는 9명으로 늘어난다.	추가 피해자들은 경찰이 김 전 앵커의 휴대전화의 데이터를 복원하면서 확인됐다.	 검찰은 김 전 앵커에게 징역 6월을 구형했지만 재판을 맡고 있는 서울남부지법은 '위법증거 수집'를 이유로 김 전 앵커에 대한 선고를 미룬 상태다.	 김 전 앵커는 ""피해자께서 감사하게도 처벌을 원치 않는다고 하셨다""며 ""피해자의 자필 탄원서를 읽으며 참담한 심정을 느꼈다""고 말했다.	  -"
7,"공인인증서 폐지 앞두고 이통3사 본인인증 ""패스"" 서비스 확대--0","공인인증서 폐지를 앞두고 이동통신3사가 본인인증 서비스 확대에 나선다.	 정보통신기술이 앞선 만큼 사설인증서 시장을 선도하겠다는 것이다.	 2018년 7월 이통3사가 본인인증 통합브랜드 패스를 선보인 이후 가입자수가 가파르게 증가하고 있는 만큼 새로운 서비스 등도 선보일 계획이다.	 24일 이통업계에 따르면 이통3사의 공동 본인인증 앱인 '패스' 가입자가 내달 중 3000만명을 돌파할 전망이다.	 패스 가입자가 2018년 브랜드 통합 이전 1400만명 수준에서 올해 2월 2800만명으로 2배로 늘어나는 등 증가세를 보이고 있기 때문이다.	 패스를 기반으로 제공하는 '패스 인증서'의 인증 건수 역시 연초보다 6배 가량 늘었다.	 패스 인증서의 발급 건수는 연초 1000만건 수준에서 연말 2000만건 수준에 달할 것이란 것으로 이통3사는 예상하고 있다.	 개인 고객에 대한 사설인증서 발급 비용을 무료화하고, 비대면 문화 확산으로 모바일 인증이 늘면서 패스 인증서가 급성장하고 있다는 게 이유다.	 특히 공인인증서를 폐지하는 등 내용의 개정 전자서명법이 국회를 통과함에 따라 서비스 경험과 정보통신기술이 앞선 이통 3사가 사설인증서 시장을 선도할 것으로 기대하고 있다.	  이통3사는 지난 3월부터 고객들의 패스 제휴 서비스 이용시 생체인증이나 여섯 자리의 핀번호 인증 중 한 가지를 골라 간편하게 로그인 할 수 있도록 한 패스 간편 로그인 서비스를 선보이는 등, '패스'를 고객의 모바일 생활 전반을 아우르는 통합 모바일 인증 플랫폼으로 키워가고 있다.	 이통3사는 단순 사설인증서 뿐 아니라 경찰청과 함께 '패스 모바일 운전면허 확인 서비스'도 추진, 과학기술정보통신부의 규제 샌드박스를 통해 다음 달 상용화할 계획이다.	패스 측은 ""6000만명에 달하는 스마트폰 이용자들이 편리하고 안전하게 이용할 수 있도록 혁신을 계속하겠다""며 ""이통 3사도 패스 기반의 다양한 인증 서비스를 통해 전자증명 산업 활성화에 기여하고 첨단 ICT를 기반으로 다양한 모바일 인증 수요를 충족시키도록 꾸준히 협력할 것""이라고 말했다.	   -"
8,"11번가, ""지식재산권 보호센터"" 오픈…3일 이내 소명하지 못한 상품은 판매 금지--0","'커머스포털' 11번가가 상표권, 특허권, 저작권, 초상권 등 지식재산권 보호를 위한 '지식재산권보호센터' 플랫폼을 새단장해 오픈했다.	 '지식재산권보호센터'는 11번가 상품 중 본인이 보유한 지식재산권의 침해가 의심되는 경우 즉각 신고할 수 있는 플랫폼으로, 상표권이나 특허권 등을 보유한 권리자의 편의성을 크게 높여 업그레이드 했다.	 권리자가 지식재산권보호센터에서 간편하게 신고할 수 있고, 판매자들의 소명 내역과 처리결과를 한 눈에 확인할 수 있어 신속한 제재조치가 가능해졌다.	 또한 특허청 산하 특허정보원이 운영하는 특허정보검색서비스 '키프리스 플러스'와 연동돼 보유권리의 변동사항 또한 실시간 파악할 수 있어 보다 정확한 조치를 취할 수 있게 됐다.	 신고를 받은 판매자도 침해 사유를 확인한 뒤 온라인 상으로 즉시 소명, 제출할 수 있어 보다 빨리 피드백을 할 수 있다.	 11번가는 2009년부터 지식재산권자의 권리를 보호하고 침해 행위를 방지하기 위해 '지식재산권보호센터'를 운영하고 있다.	 현재 삼성전자, 샤넬, 아모레퍼시픽, 나이키, 김앤장 법률사무소, 미주 등 국내외 권리자가 회원으로 가입해 침해신고 활동은 물론 집중 모니터링도 상시 진행하고 있다.	 지식재산권보호센터 회원 중 상표권이나 특허권 등 지식재산권 침해를 당했다고 판단했을 경우 간단한 절차를 거쳐 신고하면 된다.	 신고를 받은 11번가 판매자는 3일 이내에 소명하지 않았거나 시정하지 않을 경우 신고 받은 상품은 즉각 판매 금지될 수 있다.	 '지식재산권보호센터'는 11번가 홈페이지 하단에서 접속하면 된다.	  e커머스 시장이 커지면서 타인의 상표나 저작물을 무단으로 인용하는 등 지식재산권을 침해하는 사례가 증가하고 있다.	 11번가는 지난해 9월 특허청 산업재산특별사법경찰과 온라인 지식재산보호 업무협약을 체결하는 등 가품 유통을 막는 활동에도 적극적으로 나서고 있다.	 또한 2009년부터 위조품 110% 보상제를 운영 중이며, 유명 브랜드사와 협력해 위조품을 신속하게 차단할 수 있는 FDS 또한 확대 시행 중이다.	  11번가 박현수 콥센터장은 ""지식재산권 보호를 위한 활동들은 권리자들은 물론 적법한 절차를 거친 진정상품을 판매하고 있는 셀러들과 고객을 보호하는 중요한 역할""이라면서 ""앞으로도 고객들이 11번가 상품을 믿고 구매할 수 있는 환경을 만들기 위해 더욱 노력하겠다""고 말했다.	    -"
9,"신현영 의원 ""아동학대 신고 의사 신분 노출, 시스템 개선해야""--0","최근 경찰이 아동학대 의심 사례를 신고한 의사의 신분을 노출해 곤경에 처한 사건에 대한 비판이 이는 가운데 더불어민주당 신현영 의원이 ""의료기관의 아동학대 신고 시스템을 근본적으로 바꿔 신고자의 정보가 노출될 가능성을 원천적으로 차단하는 것이 필요하다""고 강조했다.	이번 사건이 불거지자 경찰은 관계자에 대한 조사와 함께 교육체계를 강화하겠다고 입장을 밝혔지만, 신 의원은 이런 조치만으로는 신고자인 의료인의 신분 노출 사례가 반복될 수 있다는 우려를 표했다.	실제 지난 7월 신현영 의원실에서 주최한 '의료기관 아동학대 신고율 제고 방안'  토론회에서도 아동학대 신고를 경험한 의료진이 수사 과정에서 겪게 되는 다양한 어려움이 신고율을 낮추는 주요 원인이라고 지적됐다.	의료진이 신고를 주저하게 되는 원인으로는 ▲신고자의 신분 보장과 법적 보호 미흡 ▲신고 시스템의 불편함 ▲이전에 신고했을 당시 겪었던 불편했던 경험 등이 꼽혔다.	특히 이번 사례처럼 가해자 조사과정에서 신고자 신분이 노출됐을 경우 의료진은 큰 불신과 민원에 시달릴 우려가 큰 것으로 나타났다.	 신현영 의원은 ""이런 사례의 재발을 막기 위해서는 아동학대 의심 상황 발생 시 의료진은 의학적 소견만 체크하고, 이런 정보가 전담기관과 연계되어 신고 자체는 기관 차원에서 진행되는 방안 등이 필요하다""고 대안을 제시했다.	또 신 의원은 ""필요하다면 아동학대 신고를 잘하는 의료기관에 대해서는 인센티브 등 정책적 지원을 마련해야 한다""며 ""신고 의무만을 강요하기보다 의료진이 안전하게 신고하고 아동학대 피해자 발굴에 적극 참여할 수 있도록 환경을 구축하는 게 선행되어야 한다""고 강조했다.	신 의원은 ""의료기관 아동학대 신고 시스템을 개선해 의료인의 신고 의무 부담을 줄일 수 있도록 노력하겠다""며 ""이를 위해 법적, 제도적으로 지원이 필요한 부분을 검토할 것""이라고 말했다.	    -"
