0,이태원 클럽발 확진자 계속 증가…각 지자체 추가 행정명령,이태원 클럽 발 감염의 영향으로 코로나19 확진자가 계속 늘고 있습니다.	이태원 클럽을 방문했다가 서대문구 주점을 찾은 외국인 3명과 비슷한 시기에 해당 주점을 방문한 20대 남성까지  모두 4명이 확진 판정을 받았습니다.	또 마포구 소재 주점에서는 지난 12일 첫 확진자가 나온 뒤 일행 4명이 추가 확진 판정을 받았습니다.
1,민경욱 “선관위가 ‘여론 조작’ 시도…개표시연 못 믿어”,"4·15 총선 사전투표 조작 의혹을 제기하고 있는 미래통합당 민경욱 의원이 오늘 중앙선거관리위원회의 개표 시연에 대해 ""여론 조작""이라고 맹비난했습니다.	이후 선거사무원으로 추정되는 50대 남성이 ""의혹을 밝혀달라""면서 투표용지 6장을 자신에게 전달했고, 현장에서 신고를 해도 소용이 없을 것 같아 용지를 반출했다고 했습니다."
2,미 ‘목 누르기’ 체포 금지 요구 확산…샌디에이고 “즉각 중단”,"3일 NBC방송과 USA투데이 등에 따르면 전미 유색인종 지위 향상협회는 이날 플로이드 사건을 일으킨 미네소타주 미니애폴리스 경찰에 대해 목 누르기 체포를 전면 금지하라고 촉구했습니다.	NAACP 트러번 윌리엄스 부대표는 ""경찰이 무력 체포 방법 가운데 하나로 사용하는 목 누르기를 금지할 것을 수년째 요구하고 있다""며 플로이드 사망 사건을 계기로 목 누르기 체포를 영구적으로 금지해야 한다고 밝혔습니다."
3,건물 지하서 이산화탄소 중독 추정…2명 사상,대전의 한 건물에 설치된 질식 소화 설비에서 이산화탄소가 배출되면서 건물 관리인 한 명이 숨지고 한 명이 의식을 잃었습니다.	지하 2층부터 지상 1층까지 연결된 이 건물 기계식 주차장에는 화재 시 물 대신 이산화탄소를 배출해 불을 끄는 '질식소화' 설비가 설치돼 있었습니다.
4,주말 미 전역 최대 평화시위…워싱턴에서 LA까지,"AP통신은 ""플로이드 사망 이후 가장 큰 규모의 집회가 열렸고, 시민들은 평화롭게 행진하며 거리 축제의 느낌을 만들어냈다""고 전했고, 로이터통신도 ""마을 파티 분위기였다""고 보도했습니다."
5,경기도 사망 1명·실종…“비상 4단계 총력 대응”,밤새 중부 지방에 집중 호우가 이어지면서  경기도에선  실종자가 발생하고  이재민도 3백여 명으로 늘어나는 등  피해가 커지고 있습니다.	소방당국은 이 사고로 공장에 있던 근로자 4명이 매몰된 것으로 추정하고 구조 작업을 하고 있습니다.	앞서  오늘 새벽 1시쯤 경기도 포천시 관인면의 한 낚시터에서 관리인이  보트를 타고 나갔다가 실종돼 소방당국과 경찰이 수색 작업을 벌이고 있습니다.
6,[간추린 소식] 강원 항일 애국선열추모탑 이전 착공식 외,"홍천군은 사업 예산 확보에 성공하면, 내년에 경사지 정비와 재해위험 지구 개선, 재난경보 시설 설치 등을 할 계획입니다.	원주시는 이 예산을 코로나19 극복을 위한 재원으로 재편성될 예정입니다.	이번 설명회에는 코로나19 감염 확산 방지를 위해 지역별로 두 차례로 나눠 한 번에 50명 이내 인원만 참여할 수 있습니다."
7,"[최강시사] 김원웅 “친일청산 하자는데 펄펄 뛰는 미래통합당, 찔리는 것 있나”","▷ 김경래 :  김원웅 광복회장의 8.15 광복절 경축 기념사를 두고 지금 여야가 대립각을 세우고 있죠.	▶ 김원웅 :  안녕하세요?	그래서 우리 사회의 기저질환인 친일 청산, 친일 문제에 대해서 확실하게 해줘야 젊은 세대들에게 좋은 나라를 물려줄 수 있다, 이렇게 생각합니다.	▶ 김원웅 :  저는 미래통합당에 대해서 제가 기념사에서 한마디도 안 했거든요.	▷ 김경래 :  몇 가지 미래통합당이나 김원웅 회장님의 광복 경축사 기념사를 두고 구체적으로 좀 비판하는 지점들이 있는데 또 하나가, 그중에 하나가 초대 대통령, 이승만 대통령의 정통성을 부정한 부분 그리고 애국가를 부정."
8,[포인트 경제] 국회 통과 앞둔 ‘n번방 방지법’ 쟁점은?,"디지털 성착취물 유통을 차단하기 위한 이른바 'n번방 방지법'이  내일 국회 본회의 통과를 앞두고 있습니다.	하지만 업계와 시민단체는 졸속 입법이라며 강하게 반발하고 있는데요, n번방 방지법을 둘러싼 쟁점들을 산업과학부  와 정리해봅니다.	그런데 이 'n번방 방지법'의 어떤 부분이 문제라는 거죠?"
9,"경찰, 박 시장 부검여부 검토…성추행 고소 ‘공소권 없음’ 종결될 듯","경찰은 박 시장의 사망 경위를 더 면밀히  파악한 뒤 부검 여부를 결정할 예정입니다.	그렇지만  박 시장이 오늘 새벽 0시 북악산 숙정문 인근에서 발견될 당시 타살 혐의점이 없었고, 현재까지 수사에서도 특이점을 발견하지 못해  부검을 안 할 가능성이 더 높아 보인다는 게 경찰 쪽 이야기입니다.	다만, 경찰은 성추행 의혹,  즉 고소 내용과 관련해서는  어떠한 사실관계도 일절 확인해 줄 수 없다는 입장을 유지하고 있습니다."
10,한라산 중턱서 ‘쾅’…사고 원인은 중앙선 침범,"블랙박스 확인 결과, 승용차가 중앙선을 침범해 마주 오던 버스와 충돌한 뒤 회전하면서 뒤따라오던 SUV 차량과 이중 충돌한 것으로 나타났습니다."
11,[단독] ‘영장 없는 수색’ 무죄…“단속 위축 우려”,"미성년자를 고용해 성매매를 알선한 혐의로 재판에 넘겨진 30대 업주가  1심에서 무죄를 선고받았습니다.	법원은  영장 없이 수색해 성매매를 입증할 증거를 확보한 건 위법이라고 판단했는데요, 경찰은  성매매 단속이 위축될 수밖에 없다며,  반발하고 있습니다."
12,"경기도, 대북전단 살포방지 전담팀 구성…‘위험구역’ 시군조사 속도",경기도는 오늘 이재강 평화부지사 주재로 경기도 산하 16개 부서장이 참석한 가운데 1차 대북전단 살포방지 대책팀 회의를 열고 김포·파주·포천·연천 등 4개 시군과 경기남부·북부경찰청을 잇는 비상연락망을 구축해 전단살포 상황 발생 시 즉시 보고와 대응 체계를 구축키로 했습니다.
13,"안산시, 코로나19 자가격리 장소 이탈 2명 고발 조치",경기 안산시는 코로나19와 관련해 자가격리 기간 수칙을 어기고 격리 장소를 이탈한 것으로 확인된 2명을 감염병예방법에 따라 경찰에 고발했거나 고발할 계획이라고 오늘 밝혔습니다.
14,"경찰, 탈북민 신변보호제도 개선 작업 착수",경찰청은 오는 7일까지 경찰청 본청에서 전국 탈북민 신변보호관 간담회를 개최한다고 오늘 밝혔습니다.
15,“개천절 집회 적극 대응…추석 연휴 고속도로 통행료 징수”,"방역당국은 대규모 집단 감염 우려가 있는 일부 단체의 개천절 집회 계획에 강경 대응하겠다고 거듭 밝혔습니다.	송파구 우리교회는 접촉자 1명이 추가로 감염돼 관련 확진자가 11명으로 늘었는데, 조사 결과 대면예배 금지 뒤에도 10여 명이 모였던 것으로 드러났습니다.	정부는  일부 단체의 개천절 집회 계획에 대해서도 엄정 대응하겠다고 밝혔습니다."
16,"부산, 코로나19 10명 추가 확진…오피스텔 감염 확산","네 오늘 부산에서는 코로나19 추가 확진자가 10명 나왔습니다.	정리해 보면 우선, 연제구 샤이나 오피스텔 관련 확진자가 7명 추가로 나왔습니다.	부산시는 해당 오피스텔과 관련해 제출된 방문자 명단 40여 명 외에 2명의 확진자가 발생했다며 방역당국에 비협조가 의심된다며 경찰 수사를 의뢰하기로 했습니다.	집합금지 명령이 내려져 있는 목욕탕 시설에 대해서는 마지막 관련 확진자 발생일을 기준으로 2주일이 되는 오는 10일까지 관련 확진자가 없을 경우 집합제한으로 완화할 예정입니다."
17,‘박사방 핵심회원’ 전직 공무원 첫 재판…불법촬영 등 혐의 모두 인정,미성년자에 대한 성적 학대와 불법촬영 혐의 등으로 기소된 '박사방' 핵심 회원인 전직 공무원이 법정에서 혐의를 모두 인정했습니다.	경찰로부터 사건을 넘겨받은 검찰은 천 씨가 '박사방' 범행에 가담한 것으로 보고 지난 5일 조주빈과 동시 소환해 대질조사를 벌이는 등 공범 의혹에 대한 수사를 진행하고 있습니다.
18,[자막뉴스] “우리가 지나친 또 다른 n번방들…법원 선고 주목”,심지어 제삼자에게 돈을 주고 또 다른 미성년자와 성관계를 찍게 해 받았다고도 돼 있습니다.	하지만 이 치과의사는 현재 불구속 상태.
19,N번방 유력 운영자 검거된 와중에도…“제2·제3 N번방 여전”,온라인 메신저인 '텔레그램'에서  여성들의 성착취 영상을 유포해 온 이른바 'N번방 사건'의 운영자를 포함한 10여명이 경찰에 붙잡혔습니다.	하지만 온라인 메신저에서는 여전히 성착취 영상과 불법 촬영물이 거래되고 있어서 경찰이 수사를 확대하고 있습니다.
20,송파 60번째 연관 확진자 12명…‘N차 감염’ 현실화,"광주에서 어제 하루 10명이 코로나19 확진 판정을 받은데 이어, 오늘은 전남 확진자까지 2명이 더 늘었습니다.	특히 송파구 확진자와 접촉한 10대 남매가 어제 확진 판정을 받으면서 보건당국 등이 크게 긴장했는데요.	광주시는 이미 사흘 전 확진 판정을 받은 송파구 확진자가 이를 일부러 숨긴 것으로 보고, 감염병 예방 관리법에 의거해 오늘 광주경찰청에 고발했습니다."
21,대구·경북 확진자 49명 추가…사망자 9명으로 늘어,"칠곡 경북대병원에 입원한 68살 여성이 어제 오후  급성 호흡부전으로 숨졌는데요, 사후 검사 코로나19 양성 판정을 받았습니다.	대구시는 전체 확진자 5백 명 가운데 358명을  대구의료원과 대구 동산병원 등 지역 병원들에 격리 수용하고 있구요, 나머지 142명에 대해서도 최대한 빨리 이송할 계획이라고 밝혔습니다.	네,  경찰이 그제부터 연락이 두절된 대구 신천지교회 교인 640명의 소재 파악에 나섰죠, 오늘까지 1명을 제외한 전원의 소재가 파악됐습니다.	이들을 포함해 대구 신천지교회 신도 9천여 명은 대구시 공무원들의 전담 관리를  받고 있습니다."
22,새해 첫날 해맞이 풍경은?…“코로나19 어서 종식되길”,"새해 첫 날인 오늘  성산일출봉을 비롯한  도내 해맞이 명소는  코로나19 여파로 출입이 통제돼 해맞이객들을  찾아보기 힘들었는데요, 반면, 일출봉 인근  광치기 해변 등에는  해돋이를 보려는 행렬이  이어졌습니다.	해돋이 시간  코로나19로 출입이 통제된  성산일출봉 광장은  적막감만 감돕니다."
23,"[뉴스해설] 최장 장마가 남긴 교훈, ‘댐 관리’ 중장기 대책 세워야","우면산 산사태가 났던 2011년 이후 가장 많은 인명피해입니다.	예비 방류를 통해 사전에 피해를 줄일 충분한 기회가 있었지만 이를 놓친 셈입니다.	하지만 반드시 유념할 점은 이번 재난이 단순 장마가 아닌 기후 변화의 경고일 가능성이 크다는 점, 언제든 이보다 심한 기상재해가 우리에게 닥칠 수 있다는 점입니다."
24,"한글날 대규모 집회 못한다…법원, 집행정지 신청 기각","재판부는 8·15 비대위가 집회를 예정대로 열게 되면 코로나19 감염 예방과 확산 방지에 큰 어려움이 초래될 것으로 보인다며, 집행정지 신청을 기각했습니다."
