0,[전동킥보드 봐주기에 뒤로 밀린 안전] ‘무면허’도 허락한 규제 완화--0,사고시 무보험차 상해 처리 보험업계 사실상 차로 본 1	10월 20일 경기도 성남시에서 전동킥보드를 타고 출근하던 50대 남성이 굴착기와 충돌해 목숨을 잃었다	헬멧을 쓰지 않은 남성은 머리를 심하게 다쳐 병원으로 옮겨졌지만 끝내 숨졌다	2	10월 27일 공유형 전동킥보드를 타던 고등학생 A씨가 택시와 충돌해 사고 사흘 만에 사망했다	A씨는 무면허 상태로 안전장비는 착용하지 않았던 것으로 알려졌다	최근 전동킥보드 이용자가 늘면서 관련사고도 급증하고	서울시 코리아스타트업포럼 퍼스널모빌리티산업협의회에 따르면 서울 지역 공유 전동킥보드의 월별 이용 건수는 지난 8월 기준 360만1629건으로 집계됐다	지난 3월 기준 이용 건수는 143만5143건이었다	5개월 만에 이용 건수가 2배 늘어난 셈이다	사고도 늘었다	전동킥보드 관련 자동차 사고 보험금 지급 건수는 2017년 363건에서 지난해 785건으로 증가했다	올해는 상반기에만 466건이 접수됐다	오는 12월부터 전동킥보드에 대한 규제가 완화되면 이용자 수가 늘면서 사고도 증가할 것이라는 전망도 나온다	이용자가 급증하는 상황에도 정부가 전동킥보드로 인한 사고와 안전 문제를 외면하고 있다는 지적이 나온다	안전망에 대한 구체적인 대안 없이 전동킥보드에 대한 규제를 완화했기 때문이다	전동킥보드 대여 업체들만 수혜를 보고 있다는 지적도 나온다	자전거처럼 타라 규제 완화 안전은 외면오는 12월 10일부터 전동킥보드에 대한 규제가 대폭 완화된다	전동킥보드 개인형 이동 장치 운전 규정을 담은 도로교통법 자전거 이용 활성화에 법률 개정안에는 개인형 이동장치 라는 개념이 새로 생겼다	최고속도 시속 25 미만 총중량 30 미만인 전동킥보드 등이 개인형 이동장치 해당한다
1,[전동킥보드 봐주기에 뒤로 밀린 안전] ‘무면허’도 허락한 규제 완화--1,개인형 이동장치는 만 13세 이상이면 운전면허가 없어도 누구나 탈 수	자전거도로도 달릴 수	사실상 자전거 수준으로 이용 기준이 낮아진 셈이다	그동안 전동킥보드 개인형 이동장치는 현행 도로교통법상 원동기장치자전거 분류돼 자전거보다 엄격한 규제를 받았다	자전거도로에서 운행할 수 없고 이륜자동차용 안전모도 써야 했다	만 16세 제2종 원동기 장치 자전거 이상의 면허도 필요했는데 규제가 사라진 것이다	지난 6월 행정안전부와 경찰청에서는 개인형 이동장치 관련 법 개정으로 국민이 더욱 안전하게 개인형 이동장치를 이용할 수 있게 됐고 특히 스마트 모빌리티 산업 활성화에도 이바지할 것으로 기대한다 고 밝혔다	문제는 전동킥보드의 사고 위험이 자전거보다 크다는 데	한 보험회사의 조사에 따르면 전동킥보드 등의 사고에서 건당 지급한 보험금은 374만원으로 나타났다	자전거 사고의 건당 지급 보험금이 244만원인 것과 비교하면 전동킥보드 사고의 피해가 더 컸던 것을 짐작할 수	자동차보험 사고의 상해 등급으로 분석한 결과 전동킥보드 등의 중상사고 비율은 10 8 자동차 사고의 중상사고 비율인 2 46 보다 높았다	지적이 이어지자 금융감독원은 자동차보험 표준약관을 손봤다	금감원은 자동차보험 표준 약관상 무보험자동차 정의에 개인형 이동장치 포함하고 전동킥보드 사고 피해를 자동차보험에서 보상받을 수 있도록 명확히 했다고 밝혔다	11월 10일부터 보행자가 전동킥보드와 부딪혀 다칠 경우 본인이나 가족이 가입한 자동차보험으로 보상을 받을 수 있게 된 것이다	자동차보험은 보험 가입자나 가입자 가족이 무보험차로 인해 상해를 입을 경우 보상하는 무보험 자동차 상해 담보를 운영 중인데 전동킥보드 사고도 이를 통해 보상해준다는 뜻이다	금감원은 개정 도로교통법상 전동킥보드의 성격이 위험도가 낮은 자전거에 가까워진 점을 고려해 보상한도를 대인 I 이내로 조정한다 고 밝혔다	대인 I은 책임보험으로 사망 사고시 보상한도가 최대 1억5000만원이다	상해시에는 등급에 50만원부터 3000만원까지 보상한다	보험사는 피해자에게 한도 내에서 보험금을 지급하고 이후 가해자에게 구상권을 청구하게 된다	킥보드 대여 업체는 규제 무풍지대
2,[전동킥보드 봐주기에 뒤로 밀린 안전] ‘무면허’도 허락한 규제 완화--2,전문가들은 정부가 전동킥보드를 종류의 이동수단으로 분류할지 아직도 기준을 잡지 못한 것으로 보인다고 우려한다	이용 규제 보면 자전거인데 보험 삼으면 자동차라는 것이다	자전거는 차 아니어서 무보험차 상해 담보 대상에 해당하지 않는다	사고를 내도 보험사가 관여하지 않는다	이에 대해 금감원 관계자는 우리가 전동킥보드를 자동차나 자전거로 규정할 수는 없다 며 사고 났을 경우 사각지대를 최소화하기 위해 보험 규정을 명확히 해 개인형 이동장치 사고를 무보험차 상해로 보상받을 수 있게 한 이라고 말했다	이에 대해 보험업계 관계자는 사실상 전동킥보드를 차로 판단한 것인데 면허가 없이도 운전할 수 있는 장치를 자동차로 인정한 것은 모순 이라고 설명했다	현행법상 무보험 운전 은 불법이다	운전자는 의무적으로 책임보험에 가입하게 돼	보험에 가입하지 않은 운전자가 자동차 운전대를 잡아선 안 된다	면허 정지 또는 면허 취소 처분을 받은 사람이 자동차를 몰다가 사고를 내는 경우도 무보험 운전에 포함된다	전동 킥보드는 면허 없이도 만 13세 이상이면 누구나 운전할 수 있게 만들어 놓고 사고가 나면 무보험차 상해로 처리하게 했다	그는 무보험 운전을 해선 안 되지만 관련 사고가 날 경우 피해자의 경제적 부담이 커질 수 있어 부득이하게 보험으로 보상하는 것인데 이는 앞뒤가 바뀐 꼴이다	무보험 운전을 법으로 허가해 놓고 사고가 늘면 문제가 될 같으니 무보험차 상해를 대안으로 내놨다 고 말했다	전동킥보드가 자동차보험 수준의 보상이 필요한 이동수단이라면 보험 가입 의무화가 필요하다는 주장도	전동킥보드 이용자나 대여업체를 대상으로 책임보험 가입을 강제해야 한다는 것이다	이는 보험업계가 난색을 보이고	전동킥보드 사고가 늘어날 것으로 보이는 상황에서 보험 가입을 의무화할 경우 보험사 지출이 늘어날 수 있기 때문이다	손해율이 높아지면 보험사의 재정 건전성이 악화하거나 일반 자동차 보험 가입자에게 비용이 전가될 수 는 게 이유다	전동킥보드 대여업체들도 보험 가입 의무화 이후 요금을 인상할 경우 이용자 감소를 우려하고	금감원 관계자는 전동킥보드 보험과 관련해 여러 분야 관계자들과 논의했지만 손해율이나 비용 부담 반대한 곳들이 있었다 며 보상 범위 등이 작아지게 됐다 고 설명했다
3,[전동킥보드 봐주기에 뒤로 밀린 안전] ‘무면허’도 허락한 규제 완화--3,보험사 관계자는 진퇴양난에 빠진 정부가 사고 위험과 경제적 부담을 이용자들에게 떠넘기고 있는 아니냐 고 말했다	전동킥보드가 사고 위험이 높아 보험이 필요한 것이 사실이지만 이미 자전거 정도로 규제 수준을 낮춰서 보험을 강제하기 어려워지자 무보험차 상해 카드를 들고 나온 것이란 지적이다	그는 무보험차 상해는 보험사가 피해자에게 보상하는 서비스지만 이후 가해자에게 보상비를 청구해 받아낸다	가해자가 책임져야 하는 시스템 이라고 말했다	보험가입 의무화 논의 조기시행 가능성은 불투명정부와 국회 보험사의 줄다리기 사이에서 전동킥보드 대여 업체만 수혜를 보고 있다는 평가다	업체들은 보험 가입 의무가 없어 저렴한 비용을 유지하면서 이용자들을 모을 수 있었기 때문이다	전국 기준 공유 전동킥보드 수는 5만2080대로 집계됐다	지난해 12월 기준 1만 7130대보다 3배가량 늘어난 수준이다	올해 3 8월 누적 이용 건수는 총 1519만107건으로 지난해 7월 12월 이용 건수보다 4 3배 증가했다	전동킥보드가 자전거도로를 달릴 수 있게 되면서 이동의 제약도 사라졌다	혁신 신산업을 지원한다는 명분으로 성급하게 규제를 완화하면서 관련 산업은 빠르게 성장했지만 시민 안전은 뒷전으로 밀렸다 는 평가가 나온다	최근에야 전동킥보드 업체의 책임 강화 필요성이 제기되면서 보험 가입 의무화 논의가 진행되고	보험 의무화 거치구역 외 거치금지 안전요건 적합의무 부여 지자체 공영 킥보드 사업에 대한 정부의 국가 보조금 지급 근거 마련 등을 골자로 하는 법안이 발의된 상태다	국토교통부도 개인형 이동수단 이용 활성화 안전관리 방안 법률 제정계획 밝히면서 보험 가입 의무화 가능성을 언급했지만 조기 시행 가능성은 미지수다	국토교통부 관계자는 와의 통화에서 전동킥보드 보험 가입 의무화 필요성이 제기되고 며 다양한 각도에서 논의가 필요하지만 법이 제정되면 관련 보험 상품도 출시될 것으로 보인다 고 설명했다
4,[금융 알뜰폰 ‘리브엠’에 KB국민은행이 시끄럽다] 勞 “우리가 폰 팔이냐” VS 使 “고령자 가입 위한 도움”--0,디지털 혁신 지친 영업장 직원들 알뜰폰 창구 영업 논의에 불만 폭발국내 1호 금융 알뜰폰 인 리브엠 사업이 진퇴양난에 빠졌다	정부로부터 인정받은 첫 금융업계 통신사업으로 KB국민은행은 알뜰폰 사업에 힘을 부어야 하는 상황이지만 노동조합은 사업 확대를 강력히 반대하고	서울 여의도에 위치한 KB국민은행 본사 건물 곳곳에는 리브엠을 운영하는 사업단인 MVNO 사업단의 양원용 단장을 해임할 것을 촉구하는 대자보가 걸렸다	리브엠은 지난해 10월 KB국민은행이 LG유플러스와 손잡고 선보인 금융업계 첫 알뜰폰 서비스다	KB국민은행은 서비스를 통해 KB국민카드 회원이 통신요금을 KB국민카드로 결제하면 기본요금을 반값으로 할인하거나 자동 납부하면 매월 일부 금액을 캐시백으로 돌려주는 통신과 결합한 금융서비스를 확대하고자 했다	통신사 대리점에서 핸드폰을 개통할 특정 금융사 카드를 자동납부 카드로 지정하면 통신요금이 할인되는 이벤트를 쉽게 볼 수 있는데 KB국민은행은 같은 이벤트를 자체적으로 직접 진행하는 셈이다	금융 통신 융합서비스 호평은 받았는데출발은 좋았다	국내 최초 금융 통신 융합서비스 라는 슬로건을 달고 출시한 리브엠은 지금까지 없었던 혁신적인 금융 서비스로 평가받았다	특히 리브엠 핸드폰 유심에는 공인인증서 기능이 더해져 사용자가 핸드폰으로 은행 업무를 볼 공인인증서를 따로 불러올 필요를 없애 은행 업무 보기 좋은 저렴한 핸드폰 평가받았다	알뜰폰 업계 처음으로 5G를 도입하는 통신서비스와 겨루어도 뒤처지지 않는 기술력을 선보였다	올해 1월에는 리브엠 사업을 확대하기 위한 사업단도 꾸렸다	지난해까지는 태스크포스팀 성격으로 운영했지만 올해는 부서보다도 한 단계 더 큰 단 형태로 바꾸었다	MVNO 사업단의 사업단장으로는 강동 5지역 본부장이었던 양원용 단장이 나섰다	이처럼 전폭적인 지원이 있었지만 리브엠 성과는 지지부진하다	리브엠 출시 당시 목표는 가입자 100만명이었지만 올해 6월 가입자는 6만7000여명에 그쳤다	은행에서 핸드폰을 개통하는 것이 익숙지 않을뿐더러 리브엠을 사용하기 위해서는 모바일 웹을 통해서 셀프 개통 해야 하는 것이 소비자에겐 번거로운 과정으로 여겨진 탓이다	대부분 KB금융 실적이 있어야 요금 할인을 받을 수 있는 시스템으로 평소 KB금융을 이용하지 않는 사람에겐 무용지물이었다	엎친 데 덮친 격으로 KB국민은행 노동조합은 리브엠 영업점 판매 확대에 반대 목소리를 높이고	양 MVNO사업단장이 지난 1월부터 리브엠 가입 채널을 모바일 웹 중심에서 영업점으로 확대하는 것을 시도하고 있지만 KB국민은행 노조는 이를 절대 인정할 수 없다는 입장이다	노사갈등은 양 MVNO사업단장이 지난 4월 1일자로 리브엠 가입 실적을 개인의 위험조정이익에 반영하고자 한 것이 알려지면서 극으로 치닫고
5,[금융 알뜰폰 ‘리브엠’에 KB국민은행이 시끄럽다] 勞 “우리가 폰 팔이냐” VS 使 “고령자 가입 위한 도움”--1,노조는 대자보를 통해 노동조합의 제지와 금융당국의 개입으로 위험조정이익 반영 시도는 수포가 되었으나 MVNO 사업단장은 직원들에게 폰 팔이 강요할 명분을 찾고 며 직원들의 근로조건에 영향을 미치게 될 MVNO 대면 창구 영업은 허용할 수 없다 고 주장했다	MVNO 사업단 입장은 다르다	리브엠의 목표는 단순 알뜰폰 판매가 아닌 결국엔 금융 고객을 확대하고 기존 거래 고객들에게 다양한 혜택을 제공하는 것이기 영업장 판매가 필요하다는 거다	웹 사용에 익숙지 않은 고령의 가입자를 위해 영업점에서 도움을 달라는 것이지 개인 KPI에 반영하겠다는 것은 아니다 라는 입장이다	노사 간 마찰은 물리적으로도 일어났다	노조원과 양 사업단장이 몸싸움을 벌이기도 했고 과정에서 양 사업단장은 노조를 경찰에 고소했다	국내 1호 금융 알뜰폰 논란에 정부도 곤란한 입장이다	KB국민은행은 리브엠을 출시하기 전부터 금융위원회 규제 샌드박스에서 MVNO 사업을 부수업무로 승인받았고 금융 당국은 KB국민은행에 최대 4년간 금융업계에서는 독점적으로 관련 사업을 영위할 수 있도록 권한을 부여했다	지난해 10월에 열린 리브엠 론칭 행사에 이태희 과학기술정보통신부 통신정책국장 최성호 방통위 이용자정책국장 등도 참여한 이유이기도 하다	정부가 적극적으로 도와 처음으로 내놓은 혁신금융서비스인데 잡음이 생기니 난처할 수 밖에 없는 상황이다	앱 가입 권유 지쳤는데 핸드폰도 팔라고	KB국민은행 안팎에서는 현 사태를 단순히 리브엠 대한 불만이 아니라 근래 내부적으로 밀어붙였던 디지털 혁신 바람 피로감이 쌓이고 쌓여 터진 일이라는 말이 나온다	KB국민은행은 지난해부터 디지털 역량을 높이겠다며 그룹 안에 디지털금융그룹을 신설하고 관련 애플리케이션을 만드는 신사업을 펼쳤다	리브엠도 혁신사업 중 하나로 디지털금융그룹 소속 사업이다	KB국민은행에 재직 중인 A씨는 리브엠 갈등에는 보이지 않는 긴 스토리가	간편 송금 앱 리브 채팅 앱 리브똑똑 디지털금융그룹에서 앱을 내놓으면 우리는 영업장에서 앱 팔이 했다 며 무조건 앱 가입자를 영업장에서 늘리라는 행태에 진절머리가 날 정돈데 여기에 핸드폰까지 팔라고 하니 다들 참고 참다가 터진 격 이라고 말했다	리브엠 판매 채널 확대에 관련해 KB국민은행 입장을 묻자 KB국민은행 브랜드전략부 관계자는 현재 리브엠은 가입 채널이 모바일 웹페이지 리브엠 전용 콜센터 비대면으로 한정돼 며 최근 은행에서 검토 중인 전국 지점으로의 리브엠 판매 채널 확대는 가입자 증대를 위한 목적이 아니라 디지털에 익숙하지 않은 고령층 가입시 본인인증이 어려운 미성년자 고객의 원활한 가입을 돕기 위한 방안 이라고 답했다	현재 KB국민은행은 리브엠 판매 수치를 영업장 또는 개인 KPI에 포함하지 않고	반면 지역별로 구분한 총 16개 지역영업 대표에게 디지털 관련 항목 중 하나로 리브엠 실적을 부여한다	KB국민은행 브랜드전략부 관계자는 지역영업 대표 평가에 디지털 항목 실적 기준이 있지만 리브엠에 한정한 건 아니다
6,[금융 알뜰폰 ‘리브엠’에 KB국민은행이 시끄럽다] 勞 “우리가 폰 팔이냐” VS 使 “고령자 가입 위한 도움”--2,디지털과 관련한 여러 사업 중 자신들이 기준을 선택할 수	디지털 항목 실적 기준에 리브엠을 선택한 대표도 있고 아닌 대표도 고 말했다
7,[허태윤의 브랜드 스토리] 브랜드의 시대는 끝났는가?--0,애플과 나이키에서 전환기의 브랜드 전략을 생각한다혹자는 이제 브랜드의 시대는 끝났다고 이야기한다	기술혁신에 의한 성능 편익 비중이 브랜드의 감성적 편익을 밀어 내고 있는 현상이 곳곳에 보이는 것이 사실이다	패스트 패션은 물론이고 패스트 리빙 인터넷쇼핑몰에서 하루가 다르게 쏟아지는 가성비 높은 수많은 제품들	제품의 수명주기는 점점 더 짧아지고 브랜드가 없음을 브랜드로 내세운 노브랜드 라는 브랜드도 생겨났다	한편으로 우리는 비슷비슷한 상품이 넘쳐나고 SNS를 통해 쏟아지는 정보의 홍수 거기에 과장된 이용경험을 자발성인 것처럼 포장한 채 전달하는 유튜버와 불로거들의 뒷광고 범람하는 시대에 살고	브랜드 시대는 끝났는가	시대의 아이코닉 브랜드인 애플과 나이키의 이야기에서 전환기의 브랜딩에 대한 인사이트를 구해보자	팬데믹이 한창이던 지난 6월 애플은 시가총액이 1조6000억 달러에 달해 세계 최대의 기업이 되었다	7월 발표한 애플의 3분기 매출 597억 달러 역시 세계를 깜짝 놀라게 했다	팬데믹의 장기화에도 애플은 전년 동기대비 11 증가한 매출을 기록하고 이익도 더 늘어 난 것이다	같은 기간 세계 1위의 스마트폰 브랜드인 삼성 갤럭시는 전년 동기대비는 전 분기대비 역성장을 기록했다	전 세계가 팬데믹이라는 똑같은 형벌의 시간을 맞고 있는 가운데 산업도 아닌 같은 산업에서 브랜드는 성장을 하고 브랜드는 역성장을 하는 상황을 설명해야 할까	그렇다면 위기의 상황에도 빛나는 결과를 만드는 것은 무엇이었을까	애플이 가장 혐오하는 두 단어 브랜딩 마케팅 소비자들이 제품을 선택하는 이유는 다양하다	가격 제품이 주는 편익 품질 때문이다	판매량에서 세계 1위를 하고 혁신적인 기술을 끊임없이 제안하는 삼성보다도 애플의 주가 총액이 6배 이상이 되는 현상을 보면 브랜드의 힘 이외에 무엇으로 이것을 설명할 수 있는지 찾을 도리가 없다	워런 버핏은 수영장에 물이 가득 차 있을 땐 다들 멋지게 수영하고 있어 속을 알 수 없지만 물이 빠진 다음에는 누가 벌거벗고 있는지 알 수 고 했다	브랜드의 힘은 위기의 시기에 더욱 빛을 발한다	애플은 충성도 높은 팬덤이 전 세계 도처에 깔려	애플이 신제품을 내면 애플의 팬들이 애플다움과 애플답지 않음을 이야기한다
8,[허태윤의 브랜드 스토리] 브랜드의 시대는 끝났는가?--1,브랜드가 추구하는 바를 고객이 더 잘 알고 있는 것이다	바꿔 말하면 고객들은 애플과 나를 동일시하며 나의 정체성을 보여주는 브랜드 인식한다는 것이다	이들은 애플의 새로운 제품이 나오면 다시 망설임 없이 재구매를 한다	상황에도 흔들리지 않는 견고한 애플의 팬덤은 질과 양에서 브랜드와도 비교가 되지 않는다	강한 팬덤을 형성한 애플의 브랜드 전략은 매우 단순하다	2005년부터 2011년까지 잡스와 직접적인 보고 라인을 가지고 일했던 안 되는 사람 중의 하나로 월드와이드 마케팅커뮤니케이션을 담당했던 앨리슨 존스의 인터뷰를 들어 보면 애플 브랜드 전략의 인사이트를 얻을 수	스티브잡스의 애플에는 가장 혐오하고 싫어했던 단어 두 개가 있었는데 브랜딩 마케팅	세계에서 가장 마케팅을 잘하고 브랜딩을 통해 광팬을 만들고 있는 기업에서 브랜딩 마케팅 가장 혐오하는 단어라는 것을 이해해야 할까	정확히는 브랜딩과 마케팅이란 단어를 경계했다고 하는 편이 옳은	중요한 것은 제품과 서비스라는 본질인데 중요성을 간과하면 마케팅과 브랜딩에 목을 매게 되고 순간 기업은 발전할 수 없게 된다는 것이다	스티브 잡스는 브랜드의 가치와 마케팅은 그들이 만드는 제품 자체에서 나와야 한다고 믿었다 고 한다	이렇게 애플은 먼저 좋은 제품을 만들고 이후 정말 센스 있고 멋진 소개를 했다	멋진 소개가 그들의 마케팅이자 브랜딩이었다	대개의 기업들은 제품과 마케팅을 별개로 생각하고 제품이 개발된 후 마케팅을 관여시키거나 외부 팀을 통해 마케팅을 시작한다	스티브 잡스는 접근을 최악이라고 생각했다고 한다	애플의 마케팅팀은 엔지니어링팀 옆에 있었다	하나의 제품이 만들어지는 전 과정에서 제품의 기능 디자인 마케팅이 한 몸처럼 이루어졌다는 것이다	이렇게 탄생된 좋은 제품 은 자체로 빛을 발한 것이다	제품이 좋으니 사람들이 절로 관심을 가졌고 제품 자체를 소개하는 것만으로도 세계가 열광했다	멋진 캠페인이 끝나도 관심은 끊이지 않았다
9,[허태윤의 브랜드 스토리] 브랜드의 시대는 끝났는가?--2,사람들은 제품자체에 열광을 한 것이지 캠페인에 반응한 것이 아니기 때문이다	이렇게 애플의 브랜드 가치는 갈수록 높아졌고 새로운 제품이 나올 마다 팬덤은 두터워지고 넓어졌으며 그들은 망설임 없이 다시 애플을 구매하고 있는 것이다	그런 소비자들을 실망 시키지 않고 아이팟 이후 지난 20여 년간 지속적으로 애플다움 유지한 결과가 상황에서도 묻지 않고 애플을 신뢰하는 팬덤을 만든 것이다	지난 5월 25일 미국의 미네아폴리스에서 백인 경찰의 가혹한 체포행위로 흑인 남성 조지 플로이드가 사망한 사건이 발생했다	이로 인해 미국 내 과격한 시위가 빠른 속도로 확산되고 있는 가운데 나이키가 보여준 태도는 경쟁사인 아디다스도 동조를 할 만큼 시의적절하면서도 용기 있는 것이었다	사건이 일어난 나흘 후 나이키는 자사가 30년간 지켜온 슬로건 Just Do It 뒤집은 For once Don t Do It 이란 새로운 슬로건을 걸고 인스타그램과 유튜브 계정을 통해 인종 차별에 반대하는 캠페인 영상을 제작한 것이다	나이키의 문화 브랜딩 이번만은 그러지 말자	미국에 문제가 없는 척 하지말자	변명 하지말자	문제가 당신에게 영향을 끼치지 않는다고 생각 하지말자	1분 검은 바탕에 Don t	시작하는 문장이 하나씩 차례로 나온다	총 9문장 안에 담긴 나이키의 메시지는 즉각적으로 1주일 만에 인스타그램 조회수 1500만회를 넘었고 4만개의 댓글이 달렸다	영상을 발표한 직후 나이키는 향후 4년간 미국 흑인 커뮤니티를 지원하기 위해 4000만 달러를 지원하겠다고 발표하면서 진정성에 힘을 실었다	미국의 광고효과조사 전문 업체인 에이스 매트릭스가 나이키의 영상 메시지에 대해 16 49세 미국인에게 조사한 바에 따르면 98 광고에 비해 힘을 얻게 한다 는 반응이 나왔다	소비자들은 불의에 대해 확고한 입장을 보여주는 광고에 보다 더 연결된다는 인사이트를 보여주었다
